OG0000003	0.08038585209003216	25	311
OG0000004	0.23904382470119523	60	251
OG0000009	0.22844827586206898	53	232
OG0000010	0.007692307692307693	1	130
OG0000011	0.06224066390041494	15	241
OG0000012	0.035256410256410256	11	312
OG0000016	0.0673076923076923	21	312
OG0000022	0.06109324758842444	19	311
OG0000026	0.008333333333333333	1	120
OG0000029	0.08304498269896193	24	289
OG0000030	0.03205128205128205	10	312
OG0000031	0.008849557522123894	1	113
OG0000034	0.09121621621621621	27	296
OG0000037	0.02631578947368421	8	304
OG0000041	0.02564102564102564	3	117
OG0000042	0.03896103896103896	12	308
OG0000043	0.004081632653061225	1	245
OG0000048	0.04779411764705882	13	272
OG0000056	0.023026315789473683	7	304
OG0000063	0.04487179487179487	14	312
OG0000064	0.01607717041800643	5	311
OG0000068	0.003236245954692557	1	309
OG0000073	0.11858974358974358	37	312
OG0000080	0.14201183431952663	24	169
OG0000083	0.05194805194805195	16	308
OG0000091	0.024096385542168676	6	249
OG0000095	0.0037313432835820895	1	268
OG0000108	0.03383458646616541	9	266
OG0000111	0.22033898305084745	39	177
OG0000121	0.026143790849673203	8	306
OG0000132	0.17142857142857143	24	140
OG0000137	0.022435897435897436	7	312
OG0000141	0.11055276381909548	22	199
OG0000142	0.004201680672268907	1	238
OG0000149	0.017391304347826087	4	230
OG0000152	0.0449438202247191	12	267
OG0000156	0.012861736334405145	4	311
OG0000157	0.0641025641025641	20	312
OG0000162	0.016611295681063124	5	301
OG0000165	0.03508771929824561	6	171
OG0000173	0.0111731843575419	2	179
OG0000187	0.0045662100456621	1	219
OG0000189	0.01098901098901099	2	182
OG0000199	0.08012820512820513	25	312
OG0000207	0.018518518518518517	5	270
OG0000217	0.006430868167202572	2	311
OG0000230	0.0035335689045936395	1	283
OG0000232	0.012861736334405145	4	311
OG0000235	0.016129032258064516	5	310
OG0000236	0.02287581699346405	7	306
OG0000259	0.027874564459930314	8	287
OG0000260	0.01282051282051282	4	312
OG0000268	0.0035971223021582736	1	278
OG0000272	0.02030456852791878	4	197
OG0000273	0.009708737864077669	3	309
OG0000279	0.00641025641025641	2	312
OG0000282	0.003257328990228013	1	307
OG0000287	0.016129032258064516	5	310
OG0000300	0.012944983818770227	4	309
OG0000310	0.0034965034965034965	1	286
OG0000312	0.017482517482517484	5	286
OG0000313	0.009836065573770493	3	305
OG0000316	0.07547169811320754	12	159
OG0000322	0.01694915254237288	5	295
OG0000323	0.0033783783783783786	1	296
OG0000324	0.006472491909385114	2	309
OG0000335	0.01929260450160772	6	311
OG0000356	0.003389830508474576	1	295
OG0000365	0.022727272727272728	6	264
OG0000367	0.07567567567567568	14	185
OG0000378	0.02702702702702703	6	222
OG0000379	0.013793103448275862	4	290
OG0000389	0.008130081300813009	1	123
OG0000396	0.003289473684210526	1	304
OG0000403	0.0064516129032258064	2	310
OG0000419	0.08484848484848485	14	165
OG0000431	0.015706806282722512	3	191
OG0000441	0.009900990099009901	3	303
OG0000444	0.006472491909385114	2	309
OG0000449	0.011494252873563218	3	261
OG0000453	0.003663003663003663	1	273
OG0000463	0.004166666666666667	1	240
OG0000472	0.04	2	50
OG0000512	0.8898305084745762	105	118
OG0000527	0.003215434083601286	1	311
OG0000541	0.019417475728155338	6	309
OG0000556	0.003355704697986577	1	298
OG0000580	0.013245033112582781	4	302
OG0000582	0.013114754098360656	4	305
OG0000591	0.0033003300330033004	1	303
OG0000599	0.05592105263157895	17	304
OG0000613	0.00823045267489712	2	243
OG0000656	0.0034482758620689655	1	290
OG0000658	0.05172413793103448	6	116
OG0000659	0.00398406374501992	1	251
OG0000660	0.01935483870967742	6	310
OG0000665	0.006688963210702341	2	299
OG0000666	0.006666666666666667	2	300
OG0000667	0.02287581699346405	7	306
OG0000671	0.004048582995951417	1	247
OG0000683	0.0033222591362126247	1	301
OG0000709	0.003246753246753247	1	308
OG0000711	0.0034965034965034965	1	286
OG0000716	0.0032679738562091504	1	306
OG0000735	0.01	3	300
OG0000741	0.003246753246753247	1	308
OG0000747	0.0070921985815602835	2	282
OG0000766	0.016304347826086956	3	184
OG0000768	0.0033333333333333335	1	300
OG0000822	0.00423728813559322	1	236
OG0000832	0.0033222591362126247	1	301
OG0000834	0.016611295681063124	5	301
OG0000836	0.003355704697986577	1	298
OG0000873	0.007042253521126761	2	284
OG0000878	0.003436426116838488	1	291
OG0000879	0.006097560975609756	1	164
OG0000885	0.013761467889908258	3	218
OG0000890	0.013333333333333334	4	300
OG0000894	0.007575757575757576	2	264
OG0000896	0.0051813471502590676	1	193
OG0000905	0.013114754098360656	4	305
OG0000914	0.0034129692832764505	1	293
OG0000922	0.0032679738562091504	1	306
OG0000927	0.04950495049504951	15	303
OG0000935	0.010362694300518135	2	193
OG0000937	0.02109704641350211	5	237
OG0000942	0.0033003300330033004	1	303
OG0000946	0.0045045045045045045	1	222
OG0000960	0.0033003300330033004	1	303
OG0000963	0.004830917874396135	1	207
OG0000964	0.0056179775280898875	1	178
OG0000966	0.0033003300330033004	1	303
OG0000967	0.01056338028169014	3	284
OG0000981	0.006557377049180328	2	305
OG0001011	0.03597122302158273	5	139
OG0001018	0.006472491909385114	2	309
OG0001024	0.0033444816053511705	1	299
OG0001029	0.009950248756218905	2	201
OG0001036	0.4486301369863014	131	292
OG0001040	0.003484320557491289	1	287
OG0001048	0.004484304932735426	1	223
OG0001058	0.003355704697986577	1	298
OG0001065	0.007246376811594203	2	276
OG0001110	0.003257328990228013	1	307
OG0001113	0.008368200836820083	2	239
OG0001137	0.006734006734006734	2	297
OG0001196	0.5148514851485149	156	303
OG0001206	0.01020408163265306	2	196
OG0001207	0.016853932584269662	3	178
OG0001215	0.0136986301369863	2	146
OG0001226	0.023255813953488372	3	129
OG0001251	0.006472491909385114	2	309
OG0001258	0.02456140350877193	7	285
OG0001261	0.009900990099009901	3	303
OG0001289	0.0033222591362126247	1	301
OG0001298	0.007042253521126761	2	284
OG0001311	0.00980392156862745	3	306
OG0001321	0.003236245954692557	1	309
OG0001324	0.003745318352059925	1	267
OG0001341	0.007518796992481203	2	266
OG0001350	0.003257328990228013	1	307
OG0001381	0.02702702702702703	1	37
OG0001389	0.00909090909090909	1	110
OG0001390	0.03125	9	288
OG0001398	0.007936507936507936	1	126
OG0001400	0.004310344827586207	1	232
OG0001411	0.003401360544217687	1	294
OG0001431	0.016666666666666666	5	300
OG0001437	0.003355704697986577	1	298
OG0001440	0.003355704697986577	1	298
OG0001446	0.013392857142857142	3	224
OG0001483	0.0033112582781456954	1	302
OG0001497	0.034129692832764506	10	293
OG0001509	0.01020408163265306	3	294
OG0001529	0.01	3	300
OG0001545	0.06741573033707865	6	89
OG0001586	0.956953642384106	289	302
OG0001656	0.003289473684210526	1	304
OG0001661	0.014705882352941176	1	68
OG0001683	0.003278688524590164	1	305
OG0001695	0.0033333333333333335	1	300
OG0001720	0.006578947368421052	2	304
OG0001739	0.003257328990228013	1	307
OG0001770	0.003355704697986577	1	298
OG0001773	0.0035211267605633804	1	284
OG0001777	0.0033112582781456954	1	302
OG0001816	0.01644736842105263	5	304
OG0001842	0.005847953216374269	1	171
OG0001869	0.06521739130434782	6	92
OG0001909	0.003436426116838488	1	291
OG0001918	0.006779661016949152	2	295
OG0001921	0.006578947368421052	2	304
OG0002028	0.010067114093959731	3	298
OG0002051	0.0033444816053511705	1	299
OG0002062	0.013513513513513514	4	296
OG0002064	0.0176678445229682	5	283
OG0002103	0.0035460992907801418	1	282
OG0002130	0.006472491909385114	2	309
OG0002163	0.00749063670411985	2	267
OG0002207	0.02109704641350211	5	237
OG0002210	0.0033222591362126247	1	301
OG0002244	0.012195121951219513	1	82
OG0002255	0.006825938566552901	2	293
OG0002356	0.0033783783783783786	1	296
OG0002393	0.010135135135135136	3	296
OG0002428	0.003355704697986577	1	298
OG0002431	0.0035460992907801418	1	282
OG0002432	0.003703703703703704	1	270
OG0002498	0.006644518272425249	2	301
OG0002513	0.006644518272425249	2	301
OG0002518	0.0034129692832764505	1	293
OG0002532	0.013468013468013467	4	297
OG0002582	0.052083333333333336	5	96
OG0002640	0.012345679012345678	2	162
OG0002677	0.006825938566552901	2	293
OG0002785	0.004878048780487805	1	205
OG0002809	0.005494505494505495	1	182
OG0002828	0.041379310344827586	12	290
OG0002830	0.011363636363636364	1	88
OG0002835	0.017421602787456445	5	287
OG0002913	0.015151515151515152	2	132
OG0002941	0.003472222222222222	1	288
OG0002954	0.003484320557491289	1	287
OG0002988	0.00749063670411985	2	267
OG0003043	0.5232974910394266	146	279
OG0003132	0.0036363636363636364	1	275
OG0003185	0.010869565217391304	3	276
OG0003208	0.0036363636363636364	1	275
OG0003265	0.006134969325153374	1	163
OG0003272	0.006578947368421052	1	152
OG0003281	0.00398406374501992	1	251
OG0003327	0.0038314176245210726	1	261
OG0003328	0.005050505050505051	1	198
OG0003341	0.0043859649122807015	1	228
OG0003421	0.00411522633744856	1	243
OG0003446	0.02564102564102564	4	156
OG0003447	0.03125	2	64
OG0003500	0.00819672131147541	2	244
OG0003502	0.047619047619047616	2	42
OG0003523	0.00411522633744856	1	243
OG0003618	0.004016064257028112	1	249
OG0003625	0.005813953488372093	1	172
OG0003664	0.004201680672268907	1	238
OG0003687	0.004975124378109453	1	201
OG0003740	0.009009009009009009	1	111
OG0003770	0.010309278350515464	2	194
OG0003786	0.012345679012345678	2	162
OG0003801	0.921875	59	64
OG0003953	0.005208333333333333	1	192
OG0003972	0.03418803418803419	4	117
OG0004010	0.011494252873563218	1	87
OG0004089	0.004878048780487805	1	205
OG0004098	0.023529411764705882	2	85
OG0004184	0.06756756756756757	5	74
OG0004194	0.02586206896551724	3	116
OG0004223	0.00625	1	160
OG0004233	0.014705882352941176	2	136
OG0004306	0.01675977653631285	3	179
OG0004326	0.01675977653631285	3	179
OG0004335	0.005555555555555556	1	180
OG0004354	0.006097560975609756	1	164
OG0004363	0.007575757575757576	1	132
OG0004390	0.012195121951219513	2	164
OG0004407	0.017964071856287425	3	167
OG0004445	0.005376344086021506	1	186
OG0004467	0.015625	2	128
OG0004546	0.007042253521126761	1	142
OG0004564	0.3333333333333333	1	3
OG0004573	0.024691358024691357	2	81
OG0004667	0.03614457831325301	3	83
OG0004670	0.018867924528301886	2	106
OG0004675	0.011111111111111112	1	90
OG0004732	0.013793103448275862	2	145
OG0004734	0.9797297297297297	145	148
OG0004737	0.016666666666666666	1	60
OG0004767	0.014925373134328358	1	67
OG0004770	0.023255813953488372	2	86
OG0004793	0.04225352112676056	3	71
OG0004872	0.009345794392523364	1	107
OG0004884	0.013513513513513514	1	74
OG0004908	0.01282051282051282	1	78
OG0004915	0.010416666666666666	1	96
OG0005014	0.015873015873015872	1	63
OG0005044	0.017857142857142856	2	112
OG0005047	0.009708737864077669	1	103
OG0005072	0.03125	1	32
OG0005139	0.025974025974025976	2	77
OG0005177	0.7096774193548387	44	62
OG0005211	0.008547008547008548	1	117
OG0005323	0.030303030303030304	1	33
OG0005353	0.008403361344537815	1	119
OG0005439	0.02040816326530612	1	49
OG0005442	0.010416666666666666	1	96
OG0005447	0.01639344262295082	1	61
OG0005515	0.020833333333333332	1	48
OG0005614	0.5	1	2
OG0005663	0.06666666666666667	1	15
OG0005678	0.05	1	20
OG0005748	0.038461538461538464	2	52
OG0005814	0.013513513513513514	1	74
OG0005930	0.023809523809523808	1	42
OG0005991	0.011111111111111112	1	90
OG0005998	0.014492753623188406	1	69
OG0006009	0.04878048780487805	2	41
OG0006125	0.02040816326530612	1	49
OG0006270	0.011111111111111112	1	90
OG0006330	0.012195121951219513	1	82
OG0006604	0.04918032786885246	3	61
OG0006690	0.012987012987012988	1	77
OG0006831	0.14285714285714285	5	35
OG0006840	0.0136986301369863	1	73
OG0007197	0.4246575342465753	31	73
OG0007399	0.029850746268656716	2	67
OG0007624	0.015625	1	64
OG0007667	0.023255813953488372	1	43
OG0007689	0.014705882352941176	1	68
OG0007690	0.017241379310344827	1	58
OG0007932	0.037037037037037035	1	27
OG0008016	0.031746031746031744	2	63
OG0008025	0.02040816326530612	1	49
OG0008945	0.023809523809523808	1	42
OG0009463	0.02702702702702703	1	37
OG0009517	0.02631578947368421	1	38
OG0009790	0.058823529411764705	2	34
OG0009912	0.07692307692307693	1	13
OG0010602	0.037037037037037035	1	27
OG0011158	0.041666666666666664	1	24
OG0011175	0.02857142857142857	1	35
OG0012474	0.047619047619047616	1	21
OG0012693	0.03571428571428571	1	28
OG0012924	0.041666666666666664	1	24
OG0013065	0.0625	1	16
OG0013177	0.05555555555555555	1	18
OG0014058	0.09090909090909091	1	11
OG0014292	0.08333333333333333	1	12
OG0015061	0.16666666666666666	1	6
OG0015208	0.3333333333333333	1	3
OG0017591	1.0	1	1
OG0018075	0.6666666666666666	6	9
OG0018652	0.07142857142857142	1	14
OG0018700	0.07692307692307693	1	13
OG0018760	0.15384615384615385	2	13
OG0021019	0.14285714285714285	1	7
OG0021170	0.125	1	8
OG0021202	1.0	1	1
OG0023782	0.125	1	8
OG0024133	0.14285714285714285	1	7
OG0024243	0.3333333333333333	1	3
OG0025522	0.25	2	8
OG0027742	0.2	1	5
OG0030976	0.16666666666666666	1	6
OG0041672	0.25	1	4
OG0043806	0.2	1	5
OG0050218	0.5	1	2
OG0059175	0.5	1	2
OG0059496	1.0	1	1
OG0082364	1.0	1	1
OG0108699	1.0	1	1
